target_num,target_is_prime,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
14453,False,>1100001x10010101.,"[97, 149]",>11x1001011010111,1,-3.1248605251312256,2,"[3, 4823]",2,14469.0,False,False,1.0,0.5
14458,False,>10x1110000111101.,"[2, 7229]",>10x1110000111101,0,-1.3728903532028198,2,"[2, 7229]",2,14458.0,True,True,2.0,1.0
14458,False,>10x1110000111101.,"[2, 7229]",>10x11x100101101111,1,-2.8323545455932617,2,"[2, 3, 2415]",3,14490.0,False,False,2.0,0.6666666666666666
14465,False,>101x1011x100000111.,"[5, 11, 263]",>11100010000001,0,-1.4316561222076416,3,[14465],1,14465.0,True,False,0.0,0.0
14465,False,>101x1011x100000111.,"[5, 11, 263]",>11x1001011010111,1,-2.752321243286133,3,"[3, 4823]",2,14469.0,False,False,1.0,0.5
14468,False,>10x10x111000100001.,"[2, 2, 3617]",>10x10x111000100001,0,-1.3351668119430542,3,"[2, 2, 3617]",3,14468.0,True,True,3.0,1.0
14468,False,>10x10x111000100001.,"[2, 2, 3617]",>10x10x11x10010110111,1,-2.454900026321411,3,"[2, 2, 3, 1207]",4,14484.0,False,False,3.0,0.75
14477,False,>11111x111010011.,"[31, 467]",>11100010001101,0,-1.4177820682525635,2,[14477],1,14477.0,True,False,0.0,0.0
14477,False,>11111x111010011.,"[31, 467]",>11x1001011011011,1,-3.0043094158172607,2,"[3, 4827]",2,14481.0,False,False,1.0,0.5
14479,True,>11100010001111.,[14479],>11100010001111,0,-1.4226027727127075,1,[14479],1,14479.0,True,True,1.0,1.0
14479,True,>11100010001111.,[14479],>11x1001011011101,1,-3.1399834156036377,1,"[3, 4829]",2,14487.0,False,False,1.0,0.5
14492,False,>10x10x111000100111.,"[2, 2, 3623]",>10x10x111000100111,0,-1.3366265296936035,3,"[2, 2, 3623]",3,14492.0,True,True,3.0,1.0
14492,False,>10x10x111000100111.,"[2, 2, 3623]",>10x10x11x10010110101,1,-2.395883083343506,3,"[2, 2, 3, 1205]",4,14460.0,False,False,3.0,0.75
14501,False,>10001x1101010101.,"[17, 853]",>11100010100101,0,-1.4272229671478271,2,[14501],1,14501.0,True,False,0.0,0.0
14501,False,>10001x1101010101.,"[17, 853]",>11x1001011100111,1,-2.771111488342285,2,"[3, 4839]",2,14517.0,False,False,1.0,0.5
14509,False,>1011x10100100111.,"[11, 1319]",>11100010101101,0,-1.4136766195297241,2,[14509],1,14509.0,True,False,0.0,0.0
14509,False,>1011x10100100111.,"[11, 1319]",>11x1001011100111,1,-2.7021920680999756,2,"[3, 4839]",2,14517.0,False,False,1.0,0.5
14511,False,>11x111x1010110011.,"[3, 7, 691]",>11100010101111,0,-1.4164073467254639,3,[14511],1,14511.0,True,False,0.0,0.0
14511,False,>11x111x1010110011.,"[3, 7, 691]",>11x1001011100101,1,-2.7125632762908936,3,"[3, 4837]",2,14511.0,True,False,1.0,0.5
14517,False,>11x11x11001001101.,"[3, 3, 1613]",>11100010110101,0,-1.4216480255126953,3,[14517],1,14517.0,True,False,0.0,0.0
14517,False,>11x11x11001001101.,"[3, 3, 1613]",>11x1001011100111,1,-2.7213709354400635,3,"[3, 4839]",2,14517.0,True,False,1.0,0.5
14519,True,>11100010110111.,[14519],>11100010110111,0,-1.4237374067306519,1,[14519],1,14519.0,True,True,1.0,1.0
14519,True,>11100010110111.,[14519],>11x1001011100101,1,-2.7426655292510986,1,"[3, 4837]",2,14511.0,False,False,1.0,0.5
14520,False,>10x10x10x11x101x1011x1011.,"[2, 2, 2, 3, 5, 11, 11]",>10x10x10x11100010111,0,-1.2642639875411987,7,"[2, 2, 2, 1815]",4,14520.0,True,False,3.0,0.75
14520,False,>10x10x10x11x101x1011x1011.,"[2, 2, 2, 3, 5, 11, 11]",>10x10x10x11x1001011101,1,-2.292544364929199,7,"[2, 2, 2, 3, 605]",5,14520.0,True,False,4.0,0.8
14522,False,>10x110101x10001001.,"[2, 53, 137]",>10x1110001011101,0,-1.377800464630127,3,"[2, 7261]",2,14522.0,True,False,1.0,0.5
14522,False,>10x110101x10001001.,"[2, 53, 137]",>10x11x100101110111,1,-2.47163462638855,3,"[2, 3, 2423]",3,14538.0,False,False,3.0,1.0
14525,False,>101x101x111x1010011.,"[5, 5, 7, 83]",>11100010111101,0,-1.3995494842529297,4,[14525],1,14525.0,True,False,0.0,0.0
14525,False,>101x101x111x1010011.,"[5, 5, 7, 83]",>11x1001011101111,1,-3.149055004119873,4,"[3, 4847]",2,14541.0,False,False,1.0,0.5
14528,False,>10x10x10x10x10x10x11100011.,"[2, 2, 2, 2, 2, 2, 227]",>10x10x10x10x10x10x11100011,0,-0.961439311504364,7,"[2, 2, 2, 2, 2, 2, 227]",7,14528.0,True,True,7.0,1.0
14528,False,>10x10x10x10x10x10x11100011.,"[2, 2, 2, 2, 2, 2, 227]",>10x10x10x10x10x10x11x100101,1,-3.3042328357696533,7,"[2, 2, 2, 2, 2, 2, 3, 37]",8,7104.0,False,False,8.0,1.0
14530,False,>10x101x10110101101.,"[2, 5, 1453]",>10x1110001100001,0,-1.4041472673416138,3,"[2, 7265]",2,14530.0,True,False,1.0,0.5
14530,False,>10x101x10110101101.,"[2, 5, 1453]",>10x11x100101110111,1,-2.5987884998321533,3,"[2, 3, 2423]",3,14538.0,False,False,3.0,1.0
14532,False,>10x10x11x111x10101101.,"[2, 2, 3, 7, 173]",>10x10x111000110001,0,-1.334863305091858,5,"[2, 2, 3633]",3,14532.0,True,False,2.0,0.6666666666666666
14532,False,>10x10x11x111x10101101.,"[2, 2, 3, 7, 173]",>10x10x11x10010111011,1,-2.3988828659057617,5,"[2, 2, 3, 1211]",4,14532.0,True,False,3.0,0.75
14546,False,>10x111x10000001111.,"[2, 7, 1039]",>10x1110001101001,0,-1.4003435373306274,3,"[2, 7273]",2,14546.0,True,False,1.0,0.5
14546,False,>10x111x10000001111.,"[2, 7, 1039]",>10x11x100101111011,1,-2.468519926071167,3,"[2, 3, 2427]",3,14562.0,False,False,2.0,0.6666666666666666
14558,False,>10x11101x11111011.,"[2, 29, 251]",>10x1110001101111,0,-1.3936039209365845,3,"[2, 7279]",2,14558.0,True,False,1.0,0.5
14558,False,>10x11101x11111011.,"[2, 29, 251]",>10x11x100101111001,1,-3.0139360427856445,3,"[2, 3, 2425]",3,14550.0,False,False,2.0,0.6666666666666666
14562,False,>10x11x11x1100101001.,"[2, 3, 3, 809]",>10x1110001110001,0,-1.4045981168746948,4,"[2, 7281]",2,14562.0,True,False,1.0,0.5
14562,False,>10x11x11x1100101001.,"[2, 3, 3, 809]",>10x11x100101111011,1,-2.450132131576538,4,"[2, 3, 2427]",3,14562.0,True,False,2.0,0.6666666666666666
14567,False,>111x100000100001.,"[7, 2081]",>11100011100111,0,-1.4420205354690552,2,[14567],1,14567.0,True,False,0.0,0.0
14567,False,>111x100000100001.,"[7, 2081]",>11x1001011110101,1,-2.6881155967712402,2,"[3, 4853]",2,14559.0,False,False,1.0,0.5
14571,False,>11x11x11001010011.,"[3, 3, 1619]",>11100011101011,0,-1.4377427101135254,3,[14571],1,14571.0,True,False,0.0,0.0
14571,False,>11x11x11001010011.,"[3, 3, 1619]",>11x1001011111001,1,-2.671099901199341,3,"[3, 4857]",2,14571.0,True,False,1.0,0.5
14574,False,>10x11x111x101011011.,"[2, 3, 7, 347]",>10x1110001110111,0,-1.3993953466415405,4,"[2, 7287]",2,14574.0,True,False,1.0,0.5
14574,False,>10x11x111x101011011.,"[2, 3, 7, 347]",>10x11x100101111101,1,-2.439007043838501,4,"[2, 3, 2429]",3,14574.0,True,False,2.0,0.6666666666666666
14575,False,>101x101x1011x110101.,"[5, 5, 11, 53]",>11100011101111,0,-1.4293091297149658,4,[14575],1,14575.0,True,False,0.0,0.0
14575,False,>101x101x1011x110101.,"[5, 5, 11, 53]",>11x1001011111001,1,-3.0357511043548584,4,"[3, 4857]",2,14571.0,False,False,1.0,0.5
14576,False,>10x10x10x10x1110001111.,"[2, 2, 2, 2, 911]",>10x10x10x10x1110001111,0,-1.158485770225525,5,"[2, 2, 2, 2, 911]",5,14576.0,True,True,5.0,1.0
14576,False,>10x10x10x10x1110001111.,"[2, 2, 2, 2, 911]",>10x10x10x10x11x100101101,1,-2.2052221298217773,5,"[2, 2, 2, 2, 3, 301]",6,14448.0,False,False,5.0,0.8333333333333334
14584,False,>10x10x10x11100011111.,"[2, 2, 2, 1823]",>10x10x10x11100011111,0,-1.2529258728027344,4,"[2, 2, 2, 1823]",4,14584.0,True,True,4.0,1.0
14584,False,>10x10x10x11100011111.,"[2, 2, 2, 1823]",>10x10x10x11x1001011101,1,-2.2485427856445312,4,"[2, 2, 2, 3, 605]",5,14520.0,False,False,4.0,0.8
14588,False,>10x10x111x1000001001.,"[2, 2, 7, 521]",>10x10x111000111111,0,-1.319650411605835,4,"[2, 2, 3647]",3,14588.0,True,False,2.0,0.6666666666666666
14588,False,>10x10x111x1000001001.,"[2, 2, 7, 521]",>10x10x11x10010111101,1,-2.3287742137908936,4,"[2, 2, 3, 1213]",4,14556.0,False,False,4.0,1.0
14590,False,>10x101x10110110011.,"[2, 5, 1459]",>10x1110001111111,0,-1.376209020614624,3,"[2, 7295]",2,14590.0,True,False,1.0,0.5
14590,False,>10x101x10110110011.,"[2, 5, 1459]",>10x11x100101111101,1,-2.412297010421753,3,"[2, 3, 2429]",3,14574.0,False,False,2.0,0.6666666666666666
14605,False,>101x10111x1111111.,"[5, 23, 127]",>11100100001101,0,-1.4173357486724854,3,[14605],1,14605.0,True,False,0.0,0.0
14605,False,>101x10111x1111111.,"[5, 23, 127]",>11x1001100000111,1,-2.5095081329345703,3,"[3, 4871]",2,14613.0,False,False,2.0,1.0
14606,False,>10x1000011x1101101.,"[2, 67, 109]",>10x1110010000111,0,-1.3932573795318604,3,"[2, 7303]",2,14606.0,True,False,1.0,0.5
14606,False,>10x1000011x1101101.,"[2, 67, 109]",>10x11x100110000001,1,-2.3995935916900635,3,"[2, 3, 2433]",3,14598.0,False,False,2.0,0.6666666666666666
14609,False,>111x100000100111.,"[7, 2087]",>11100100010001,0,-1.4355533123016357,2,[14609],1,14609.0,True,False,0.0,0.0
14609,False,>111x100000100111.,"[7, 2087]",>11x1001100000111,1,-2.678999662399292,2,"[3, 4871]",2,14613.0,False,False,2.0,1.0
14612,False,>10x10x1101x100011001.,"[2, 2, 13, 281]",>10x10x111001000101,0,-1.3288496732711792,4,"[2, 2, 3653]",3,14612.0,True,False,2.0,0.6666666666666666
14612,False,>10x10x1101x100011001.,"[2, 2, 13, 281]",>10x10x11x10011000011,1,-3.0315134525299072,4,"[2, 2, 3, 1219]",4,14628.0,False,False,3.0,0.75
14617,False,>101111x100110111.,"[47, 311]",>11100100011001,0,-1.4313791990280151,2,[14617],1,14617.0,True,False,0.0,0.0
14617,False,>101111x100110111.,"[47, 311]",>11x1001100001011,1,-2.5230932235717773,2,"[3, 4875]",2,14625.0,False,False,1.0,0.5
14623,False,>111x100000101001.,"[7, 2089]",>11100100011111,0,-1.41070556640625,2,[14623],1,14623.0,True,False,0.0,0.0
14623,False,>111x100000101001.,"[7, 2089]",>11x1001100001001,1,-2.5359978675842285,2,"[3, 4873]",2,14619.0,False,False,1.0,0.5
14627,True,>11100100100011.,[14627],>11100100100011,0,-1.4369771480560303,1,[14627],1,14627.0,True,True,1.0,1.0
14627,True,>11100100100011.,[14627],>11x1001100001001,1,-2.5699024200439453,1,"[3, 4873]",2,14619.0,False,False,1.0,0.5
14630,False,>10x101x111x1011x10011.,"[2, 5, 7, 11, 19]",>10x1110010010011,0,-1.395243763923645,5,"[2, 7315]",2,14630.0,True,False,1.0,0.5
14630,False,>10x101x111x1011x10011.,"[2, 5, 7, 11, 19]",>10x11x100110000101,1,-2.4887468814849854,5,"[2, 3, 2437]",3,14622.0,False,False,3.0,1.0
14635,False,>101x101101101111.,"[5, 2927]",>11100100101011,0,-1.4258836507797241,2,[14635],1,14635.0,True,False,0.0,0.0
14635,False,>101x101101101111.,"[5, 2927]",>11x1001100001101,1,-2.7171287536621094,2,"[3, 4877]",2,14631.0,False,False,2.0,1.0
14650,False,>10x101x101x100100101.,"[2, 5, 5, 293]",>10x1110010011101,0,-1.3754523992538452,4,"[2, 7325]",2,14650.0,True,False,1.0,0.5
14650,False,>10x101x101x100100101.,"[2, 5, 5, 293]",>10x11x100110001011,1,-2.923464298248291,4,"[2, 3, 2443]",3,14658.0,False,False,2.0,0.6666666666666666
14656,False,>10x10x10x10x10x10x11100101.,"[2, 2, 2, 2, 2, 2, 229]",>10x10x10x10x10x10x11100101,0,-0.9792810678482056,7,"[2, 2, 2, 2, 2, 2, 229]",7,14656.0,True,True,7.0,1.0
14656,False,>10x10x10x10x10x10x11100101.,"[2, 2, 2, 2, 2, 2, 229]",>10x10x10x10x10x10x11x1001101,1,-2.5145223140716553,7,"[2, 2, 2, 2, 2, 2, 3, 77]",8,14784.0,False,False,7.0,0.875
14670,False,>10x11x11x101x10100011.,"[2, 3, 3, 5, 163]",>10x1110010100111,0,-1.3952395915985107,5,"[2, 7335]",2,14670.0,True,False,1.0,0.5
14670,False,>10x11x11x101x10100011.,"[2, 3, 3, 5, 163]",>10x11x100110001101,1,-2.4365766048431396,5,"[2, 3, 2445]",3,14670.0,True,False,2.0,0.6666666666666666
14677,False,>1101x10001101001.,"[13, 1129]",>11100101010101,0,-1.4227142333984375,2,[14677],1,14677.0,True,False,0.0,0.0
14677,False,>1101x10001101001.,"[13, 1129]",>11x1001100011111,1,-2.5630300045013428,2,"[3, 4895]",2,14685.0,False,False,1.0,0.5
14687,False,>10011x1100000101.,"[19, 773]",>11100101011111,0,-1.410860300064087,2,[14687],1,14687.0,True,False,0.0,0.0
14687,False,>10011x1100000101.,"[19, 773]",>11x1001100011101,1,-2.5578794479370117,2,"[3, 4893]",2,14679.0,False,False,1.0,0.5
14689,False,>100101x110001101.,"[37, 397]",>11100101100001,0,-1.4445351362228394,2,[14689],1,14689.0,True,False,0.0,0.0
14689,False,>100101x110001101.,"[37, 397]",>11x1001100100011,1,-2.5382516384124756,2,"[3, 4899]",2,14697.0,False,False,1.0,0.5
14692,False,>10x10x111001011001.,"[2, 2, 3673]",>10x10x111001011001,0,-1.3247884511947632,3,"[2, 2, 3673]",3,14692.0,True,True,3.0,1.0
14692,False,>10x10x111001011001.,"[2, 2, 3673]",>10x10x11x10011001011,1,-2.3279056549072266,3,"[2, 2, 3, 1227]",4,14724.0,False,False,3.0,0.75
14696,False,>10x10x10x1011x10100111.,"[2, 2, 2, 11, 167]",>10x10x10x11100101101,0,-1.2541502714157104,5,"[2, 2, 2, 1837]",4,14696.0,True,False,3.0,0.75
14696,False,>10x10x10x1011x10100111.,"[2, 2, 2, 11, 167]",>10x10x10x11x1001100111,1,-2.2388973236083984,5,"[2, 2, 2, 3, 615]",5,14760.0,False,False,4.0,0.8
14698,False,>10x1110010110101.,"[2, 7349]",>10x1110010110101,0,-1.3870460987091064,2,"[2, 7349]",2,14698.0,True,True,2.0,1.0
14698,False,>10x1110010110101.,"[2, 7349]",>10x11x100110010111,1,-2.68212890625,2,"[2, 3, 2455]",3,14730.0,False,False,2.0,0.6666666666666666
14700,False,>10x10x11x101x101x111x111.,"[2, 2, 3, 5, 5, 7, 7]",>10x10x111001011011,0,-1.3231275081634521,7,"[2, 2, 3675]",3,14700.0,True,False,2.0,0.6666666666666666
14700,False,>10x10x11x101x101x111x111.,"[2, 2, 3, 5, 5, 7, 7]",>10x10x11x10011001001,1,-2.302494525909424,7,"[2, 2, 3, 1225]",4,14700.0,True,False,3.0,0.75
14701,False,>111101x11110001.,"[61, 241]",>11100101101101,0,-1.4219986200332642,2,[14701],1,14701.0,True,False,0.0,0.0
14701,False,>111101x11110001.,"[61, 241]",>11x1001100100111,1,-2.508997678756714,2,"[3, 4903]",2,14709.0,False,False,2.0,1.0
14713,True,>11100101111001.,[14713],>11100101111001,0,-1.4338276386260986,1,[14713],1,14713.0,True,True,1.0,1.0
14713,True,>11100101111001.,[14713],>11x1001100101011,1,-2.5026586055755615,1,"[3, 4907]",2,14721.0,False,False,1.0,0.5
14715,False,>11x11x11x101x1101101.,"[3, 3, 3, 5, 109]",>11100101111011,0,-1.4250526428222656,5,[14715],1,14715.0,True,False,0.0,0.0
14715,False,>11x11x11x101x1101101.,"[3, 3, 3, 5, 109]",>11x1001100101001,1,-2.4906694889068604,5,"[3, 4905]",2,14715.0,True,False,1.0,0.5
14718,False,>10x11x1011x11011111.,"[2, 3, 11, 223]",>10x1110010111111,0,-1.3710529804229736,4,"[2, 7359]",2,14718.0,True,False,1.0,0.5
14718,False,>10x11x1011x11011111.,"[2, 3, 11, 223]",>10x11x100110010101,1,-2.342179775238037,4,"[2, 3, 2453]",3,14718.0,True,False,2.0,0.6666666666666666
14724,False,>10x10x11x11x110011001.,"[2, 2, 3, 3, 409]",>10x10x111001100001,0,-1.34341561794281,5,"[2, 2, 3681]",3,14724.0,True,False,2.0,0.6666666666666666
14724,False,>10x10x11x11x110011001.,"[2, 2, 3, 3, 409]",>10x10x11x10011001011,1,-2.3915200233459473,5,"[2, 2, 3, 1227]",4,14724.0,True,False,3.0,0.75
14727,False,>11x1001100101101.,"[3, 4909]",>11100110000111,0,-1.4454760551452637,2,[14727],1,14727.0,True,False,0.0,0.0
14727,False,>11x1001100101101.,"[3, 4909]",>11x1001100101101,1,-2.575782060623169,2,"[3, 4909]",2,14727.0,True,True,2.0,1.0
14728,False,>10x10x10x111x100000111.,"[2, 2, 2, 7, 263]",>10x10x10x11100110001,0,-1.2747505903244019,5,"[2, 2, 2, 1841]",4,14728.0,True,False,3.0,0.75
14728,False,>10x10x10x111x100000111.,"[2, 2, 2, 7, 263]",>10x10x10x11x1001100111,1,-2.4321553707122803,5,"[2, 2, 2, 3, 615]",5,14760.0,False,False,4.0,0.8
14730,False,>10x11x101x111101011.,"[2, 3, 5, 491]",>10x1110011000101,0,-1.4058998823165894,4,"[2, 7365]",2,14730.0,True,False,1.0,0.5
14730,False,>10x11x101x111101011.,"[2, 3, 5, 491]",>10x11x100110010111,1,-2.455587863922119,4,"[2, 3, 2455]",3,14730.0,True,False,2.0,0.6666666666666666
14731,True,>11100110001011.,[14731],>11100110001011,0,-1.442283272743225,1,[14731],1,14731.0,True,True,1.0,1.0
14731,True,>11100110001011.,[14731],>11x1001100101101,1,-3.0009751319885254,1,"[3, 4909]",2,14727.0,False,False,2.0,1.0
14732,False,>10x10x11101x1111111.,"[2, 2, 29, 127]",>10x10x111001100011,0,-1.3444883823394775,4,"[2, 2, 3683]",3,14732.0,True,False,2.0,0.6666666666666666
14732,False,>10x10x11101x1111111.,"[2, 2, 29, 127]",>10x10x11x10011001001,1,-2.385047435760498,4,"[2, 2, 3, 1225]",4,14700.0,False,False,3.0,0.75
14733,False,>11x11x11001100101.,"[3, 3, 1637]",>11100110001101,0,-1.4360407590866089,3,[14733],1,14733.0,True,False,0.0,0.0
14733,False,>11x11x11001100101.,"[3, 3, 1637]",>11x1001100101111,1,-2.5558784008026123,3,"[3, 4911]",2,14733.0,True,False,1.0,0.5
14765,False,>101x101110001001.,"[5, 2953]",>11100110101101,0,-1.4313490390777588,2,[14765],1,14765.0,True,False,0.0,0.0
14765,False,>101x101110001001.,"[5, 2953]",>11x1001100111011,1,-2.6459457874298096,2,"[3, 4923]",2,14769.0,False,False,1.0,0.5
14774,False,>10x1010011x1011001.,"[2, 83, 89]",>10x1110011011011,0,-1.3973830938339233,3,"[2, 7387]",2,14774.0,True,False,1.0,0.5
14774,False,>10x1010011x1011001.,"[2, 83, 89]",>10x11x100110011101,1,-2.778052568435669,3,"[2, 3, 2461]",3,14766.0,False,False,2.0,0.6666666666666666
14776,False,>10x10x10x11100110111.,"[2, 2, 2, 1847]",>10x10x10x11100110111,0,-1.2673661708831787,4,"[2, 2, 2, 1847]",4,14776.0,True,True,4.0,1.0
14776,False,>10x10x10x11100110111.,"[2, 2, 2, 1847]",>10x10x10x11x1001100101,1,-2.251493215560913,4,"[2, 2, 2, 3, 613]",5,14712.0,False,False,5.0,1.0
14779,True,>11100110111011.,[14779],>11100110111011,0,-1.4350453615188599,1,[14779],1,14779.0,True,True,1.0,1.0
14779,True,>11100110111011.,[14779],>11x1001100111101,1,-2.6734728813171387,1,"[3, 4925]",2,14775.0,False,False,1.0,0.5
14780,False,>10x10x101x1011100011.,"[2, 2, 5, 739]",>10x10x111001101111,0,-1.3309749364852905,4,"[2, 2, 3695]",3,14780.0,True,False,2.0,0.6666666666666666
14780,False,>10x10x101x1011100011.,"[2, 2, 5, 739]",>10x10x11x10011001101,1,-2.3244528770446777,4,"[2, 2, 3, 1229]",4,14748.0,False,False,4.0,1.0
14781,False,>11x1101x101111011.,"[3, 13, 379]",>11100110111101,0,-1.4173692464828491,3,[14781],1,14781.0,True,False,0.0,0.0
14781,False,>11x1101x101111011.,"[3, 13, 379]",>11x1001100111111,1,-2.5124621391296387,3,"[3, 4927]",2,14781.0,True,False,1.0,0.5
14785,False,>101x101110001101.,"[5, 2957]",>11100111000001,0,-1.452796459197998,2,[14785],1,14785.0,True,False,0.0,0.0
14785,False,>101x101110001101.,"[5, 2957]",>11x1001101000011,1,-2.5550808906555176,2,"[3, 4931]",2,14793.0,False,False,2.0,1.0
14787,False,>11x11x11111x110101.,"[3, 3, 31, 53]",>11100111000011,0,-1.4496371746063232,4,[14787],1,14787.0,True,False,0.0,0.0
14787,False,>11x11x11111x110101.,"[3, 3, 31, 53]",>11x1001101000001,1,-2.5488815307617188,4,"[3, 4929]",2,14787.0,True,False,1.0,0.5
14794,False,>10x1101x1000111001.,"[2, 13, 569]",>10x1110011100101,0,-1.4075957536697388,3,"[2, 7397]",2,14794.0,True,False,1.0,0.5
14794,False,>10x1101x1000111001.,"[2, 13, 569]",>10x11x100110100111,1,-2.6239547729492188,3,"[2, 3, 2471]",3,14826.0,False,False,2.0,0.6666666666666666
14796,False,>10x10x11x11x11x10001001.,"[2, 2, 3, 3, 3, 137]",>10x10x111001110011,0,-1.342882752418518,6,"[2, 2, 3699]",3,14796.0,True,False,2.0,0.6666666666666666
14796,False,>10x10x11x11x11x10001001.,"[2, 2, 3, 3, 3, 137]",>10x10x11x10011010001,1,-2.3218531608581543,6,"[2, 2, 3, 1233]",4,14796.0,True,False,3.0,0.75
14801,False,>10011x10011x101001.,"[19, 19, 41]",>11100111010001,0,-1.4533462524414062,3,[14801],1,14801.0,True,False,0.0,0.0
14801,False,>10011x10011x101001.,"[19, 19, 41]",>11x1001101000111,1,-3.1707701683044434,3,"[3, 4935]",2,14805.0,False,False,1.0,0.5
14803,False,>1110001x10000011.,"[113, 131]",>11100111010011,0,-1.4478167295455933,2,[14803],1,14803.0,True,False,0.0,0.0
14803,False,>1110001x10000011.,"[113, 131]",>11x1001101000101,1,-2.7685439586639404,2,"[3, 4933]",2,14799.0,False,False,2.0,1.0
14805,False,>11x11x101x111x101111.,"[3, 3, 5, 7, 47]",>11100111010101,0,-1.4398764371871948,5,[14805],1,14805.0,True,False,0.0,0.0
14805,False,>11x11x101x111x101111.,"[3, 3, 5, 7, 47]",>11x1001101000111,1,-2.537364959716797,5,"[3, 4935]",2,14805.0,True,False,1.0,0.5
14811,False,>11x1001101001001.,"[3, 4937]",>11100111011011,0,-1.4410454034805298,2,[14811],1,14811.0,True,False,0.0,0.0
14811,False,>11x1001101001001.,"[3, 4937]",>11x1001101001001,1,-2.5322647094726562,2,"[3, 4937]",2,14811.0,True,True,2.0,1.0
14812,False,>10x10x111x10111x10111.,"[2, 2, 7, 23, 23]",>10x10x111001110111,0,-1.3401401042938232,5,"[2, 2, 3703]",3,14812.0,True,False,2.0,0.6666666666666666
14812,False,>10x10x111x10111x10111.,"[2, 2, 7, 23, 23]",>10x10x11x10011010001,1,-2.7227060794830322,5,"[2, 2, 3, 1233]",4,14796.0,False,False,3.0,0.75
14821,True,>11100111100101.,[14821],>11100111100101,0,-1.4516847133636475,1,[14821],1,14821.0,True,True,1.0,1.0
14821,True,>11100111100101.,[14821],>11x1001101001111,1,-2.53481388092041,1,"[3, 4943]",2,14829.0,False,False,2.0,1.0
14822,False,>10x1110011110011.,"[2, 7411]",>10x1110011110011,0,-1.4074161052703857,2,"[2, 7411]",2,14822.0,True,True,2.0,1.0
14822,False,>10x1110011110011.,"[2, 7411]",>10x11x100110100101,1,-2.45473575592041,2,"[2, 3, 2469]",3,14814.0,False,False,2.0,0.6666666666666666
14836,False,>10x10x111001111101.,"[2, 2, 3709]",>10x10x111001111101,0,-1.3188267946243286,3,"[2, 2, 3709]",3,14836.0,True,True,3.0,1.0
14836,False,>10x10x111001111101.,"[2, 2, 3709]",>10x10x11x10011010111,1,-2.2760043144226074,3,"[2, 2, 3, 1239]",4,14868.0,False,False,3.0,0.75
14838,False,>10x11x100110101001.,"[2, 3, 2473]",>10x1110011111011,0,-1.3974254131317139,3,"[2, 7419]",2,14838.0,True,False,1.0,0.5
14838,False,>10x11x100110101001.,"[2, 3, 2473]",>10x11x100110101001,1,-2.344771385192871,3,"[2, 3, 2473]",3,14838.0,True,True,3.0,1.0
14840,False,>10x10x10x101x111x110101.,"[2, 2, 2, 5, 7, 53]",>10x10x10x11100111111,0,-1.2517054080963135,6,"[2, 2, 2, 1855]",4,14840.0,True,False,3.0,0.75
14840,False,>10x10x10x101x111x110101.,"[2, 2, 2, 5, 7, 53]",>10x10x10x11x1001101001,1,-2.224529504776001,6,"[2, 2, 2, 3, 617]",5,14808.0,False,False,5.0,1.0
14844,False,>10x10x11x10011010101.,"[2, 2, 3, 1237]",>10x10x111001111111,0,-1.320679783821106,4,"[2, 2, 3711]",3,14844.0,True,False,2.0,0.6666666666666666
14844,False,>10x10x11x10011010101.,"[2, 2, 3, 1237]",>10x10x11x10011010101,1,-2.2465453147888184,4,"[2, 2, 3, 1237]",4,14844.0,True,True,4.0,1.0
14847,False,>11x111x111x1100101.,"[3, 7, 7, 101]",>11100111111111,0,-1.4014049768447876,4,[14847],1,14847.0,True,False,0.0,0.0
14847,False,>11x111x111x1100101.,"[3, 7, 7, 101]",>11x1001101010101,1,-2.4088966846466064,4,"[3, 4949]",2,14847.0,True,False,1.0,0.5
14849,False,>11111x111011111.,"[31, 479]",>11101000000001,0,-1.4162840843200684,2,[14849],1,14849.0,True,False,0.0,0.0
14849,False,>11111x111011111.,"[31, 479]",>11x1001101010111,1,-2.688631534576416,2,"[3, 4951]",2,14853.0,False,False,2.0,1.0
