target_num,target_is_prime,target_str_full,target_factor_list,pred_str_full,pred_str,beam_idx,log_prob,n_target_factors,n_target_zeros,n_target_ones,pct_target_ones,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred,seq_dist_binary,seq_dist_lev
1183,False,111x1101x1101.__________________________________________________________,"[7, 13, 13]",10010011111.____________________________________________________________,10010011111,0,-1.6994390487670898,3,2,9,0.8181818181818182,[1183],1,1183,True,False,0.0,0.0,0.13888888888888884,8
1183,False,111x1101x1101.__________________________________________________________,"[7, 13, 13]",11x11x11x11x11x111._____________________________________________________,11x11x11x11x11x111,1,-6.345754146575928,3,2,9,0.8181818181818182,"[3, 3, 3, 3, 3, 7]",6,1701,False,False,6.0,1.0,0.1527777777777778,10
1190,False,10x101x111x10001._______________________________________________________,"[2, 5, 7, 17]",10x1001010011.__________________________________________________________,10x1001010011,0,-2.2076656818389893,4,5,8,0.6153846153846154,"[2, 595]",2,1190,True,False,1.0,0.5,0.13888888888888884,9
1190,False,10x101x111x10001._______________________________________________________,"[2, 5, 7, 17]",10x10010100111._________________________________________________________,10x10010100111,1,-2.2759740352630615,4,5,8,0.6153846153846154,"[2, 1191]",2,2382,False,False,1.0,0.5,0.13888888888888884,9
1191,False,11x110001101.___________________________________________________________,"[3, 397]",100101001111.___________________________________________________________,100101001111,0,-2.1763787269592285,2,4,7,0.6363636363636364,[2383],1,2383,False,False,1.0,1.0,0.06944444444444442,5
1191,False,11x110001101.___________________________________________________________,"[3, 397]",10010100111.____________________________________________________________,10010100111,1,-2.569485664367676,2,4,7,0.6363636363636364,[1191],1,1191,True,False,0.0,0.0,0.09722222222222221,6
1192,False,10x10x10x10010101.______________________________________________________,"[2, 2, 2, 149]",10x10x10x10x10010101.___________________________________________________,10x10x10x10x10010101,0,-2.329132080078125,4,7,7,0.5,"[2, 2, 2, 2, 149]",5,2384,False,False,5.0,1.0,0.11111111111111116,6
1192,False,10x10x10x10010101.______________________________________________________,"[2, 2, 2, 149]",10x10x10x10x11x11x10001.________________________________________________,10x10x10x10x11x11x10001,1,-4.779701232910156,4,7,7,0.5,"[2, 2, 2, 2, 3, 3, 17]",7,2448,False,False,7.0,1.0,0.1527777777777778,11
1193,True,10010101001.____________________________________________________________,[1193],10010101001.____________________________________________________________,10010101001,0,-1.6749216318130493,1,6,5,0.45454545454545453,[1193],1,1193,True,True,1.0,1.0,0.0,0
1193,True,10010101001.____________________________________________________________,[1193],11x11x100001001.________________________________________________________,11x11x100001001,1,-3.564282178878784,1,6,5,0.45454545454545453,"[3, 3, 265]",3,2385,False,False,2.0,0.6666666666666666,0.16666666666666663,10
1203,False,11x110010001.___________________________________________________________,"[3, 401]",10010110011.____________________________________________________________,10010110011,0,-1.7281163930892944,2,5,6,0.5454545454545454,[1203],1,1203,True,False,0.0,0.0,0.13888888888888884,6
1203,False,11x110010001.___________________________________________________________,"[3, 401]",11x11x11x11x11x111._____________________________________________________,11x11x11x11x11x111,1,-6.534643650054932,2,5,6,0.5454545454545454,"[3, 3, 3, 3, 3, 7]",6,1701,False,False,6.0,1.0,0.18055555555555558,13
1204,False,10x10x111x101011._______________________________________________________,"[2, 2, 7, 43]",10x10x100101101.________________________________________________________,10x10x100101101,0,-1.4946784973144531,4,4,9,0.6923076923076923,"[2, 2, 301]",3,1204,True,False,2.0,0.6666666666666666,0.09722222222222221,6
1204,False,10x10x111x101011._______________________________________________________,"[2, 2, 7, 43]",10x10x11x11001001.______________________________________________________,10x10x11x11001001,1,-2.3049278259277344,4,4,9,0.6923076923076923,"[2, 2, 3, 201]",4,2412,False,False,3.0,0.75,0.11111111111111116,5
1205,False,101x11110001.___________________________________________________________,"[5, 241]",10010110101.____________________________________________________________,10010110101,0,-1.6759693622589111,2,4,7,0.6363636363636364,[1205],1,1205,True,False,0.0,0.0,0.11111111111111116,5
1205,False,101x11110001.___________________________________________________________,"[5, 241]",11x11x10000101._________________________________________________________,11x11x10000101,1,-3.6065337657928467,2,4,7,0.6363636363636364,"[3, 3, 133]",3,1197,False,False,2.0,0.6666666666666666,0.11111111111111116,6
1209,False,11x1101x11111.__________________________________________________________,"[3, 13, 31]",10010111001.____________________________________________________________,10010111001,0,-1.6881866455078125,3,1,10,0.9090909090909091,[1209],1,1209,True,False,0.0,0.0,0.13888888888888884,8
1209,False,11x1101x11111.__________________________________________________________,"[3, 13, 31]",11x11x10000111._________________________________________________________,11x11x10000111,1,-3.9804482460021973,3,1,10,0.9090909090909091,"[3, 3, 135]",3,1215,False,False,2.0,0.6666666666666666,0.09722222222222221,6
1211,False,111x10101101.___________________________________________________________,"[7, 173]",10010111011.____________________________________________________________,10010111011,0,-1.686652421951294,2,3,8,0.7272727272727273,[1211],1,1211,True,False,0.0,0.0,0.13888888888888884,6
1211,False,111x10101101.___________________________________________________________,"[7, 173]",11x11x10000111._________________________________________________________,11x11x10000111,1,-4.097321510314941,2,3,8,0.7272727272727273,"[3, 3, 135]",3,1215,False,False,2.0,0.6666666666666666,0.11111111111111116,7
1213,True,10010111101.____________________________________________________________,[1213],10010111101.____________________________________________________________,10010111101,0,-1.68668532371521,1,4,7,0.6363636363636364,[1213],1,1213,True,True,1.0,1.0,0.0,0
1213,True,10010111101.____________________________________________________________,[1213],11x11x10000111._________________________________________________________,11x11x10000111,1,-3.6970348358154297,1,4,7,0.6363636363636364,"[3, 3, 135]",3,1215,False,False,2.0,0.6666666666666666,0.1527777777777778,11
1214,False,10x1001011111.__________________________________________________________,"[2, 607]",10x10010111111._________________________________________________________,10x10010111111,0,-1.921477198600769,2,4,8,0.6666666666666666,"[2, 1215]",2,2430,False,False,1.0,0.5,0.02777777777777779,2
1214,False,10x1001011111.__________________________________________________________,"[2, 607]",10x11x110010101.________________________________________________________,10x11x110010101,1,-2.289957284927368,2,4,8,0.6666666666666666,"[2, 3, 405]",3,2430,False,False,2.0,0.6666666666666666,0.125,8
1222,False,10x1101x101111._________________________________________________________,"[2, 13, 47]",10x1001100011.__________________________________________________________,10x1001100011,0,-2.12977933883667,3,3,9,0.75,"[2, 611]",2,1222,True,False,1.0,0.5,0.08333333333333337,5
1222,False,10x1101x101111._________________________________________________________,"[2, 13, 47]",10x11x11001011._________________________________________________________,10x11x11001011,1,-2.427501678466797,3,3,9,0.75,"[2, 3, 203]",3,1218,False,False,2.0,0.6666666666666666,0.05555555555555558,4
1223,True,10011000111.____________________________________________________________,[1223],100110001111.___________________________________________________________,100110001111,0,-1.8894532918930054,1,5,6,0.5454545454545454,[2447],1,2447,False,False,1.0,1.0,0.02777777777777779,2
1223,True,10011000111.____________________________________________________________,[1223],10011000111.____________________________________________________________,10011000111,1,-3.0537381172180176,1,5,6,0.5454545454545454,[1223],1,1223,True,True,1.0,1.0,0.0,0
1224,False,10x10x10x11x11x10001.___________________________________________________,"[2, 2, 2, 3, 3, 17]",10x10x10x10x10011001.___________________________________________________,10x10x10x10x10011001,0,-1.9287136793136597,6,6,9,0.6,"[2, 2, 2, 2, 153]",5,2448,False,False,4.0,0.8,0.05555555555555558,4
1224,False,10x10x10x11x11x10001.___________________________________________________,"[2, 2, 2, 3, 3, 17]",10x10x10x10x11x11x1001._________________________________________________,10x10x10x10x11x11x1001,1,-4.702836990356445,6,6,9,0.6,"[2, 2, 2, 2, 3, 3, 9]",7,1296,False,False,6.0,0.8571428571428571,0.11111111111111116,6
1226,False,10x1001100101.__________________________________________________________,"[2, 613]",10x1001100101.__________________________________________________________,10x1001100101,0,-1.620174765586853,2,6,6,0.5,"[2, 613]",2,1226,True,True,2.0,1.0,0.0,0
1226,False,10x1001100101.__________________________________________________________,"[2, 613]",10x11x110011001.________________________________________________________,10x11x110011001,1,-2.2395381927490234,2,6,6,0.5,"[2, 3, 409]",3,2454,False,False,3.0,1.0,0.09722222222222221,6
1244,False,10x10x100110111.________________________________________________________,"[2, 2, 311]",10x10x100110111.________________________________________________________,10x10x100110111,0,-1.5111279487609863,3,5,8,0.6153846153846154,"[2, 2, 311]",3,1244,True,True,3.0,1.0,0.0,0
1244,False,10x10x100110111.________________________________________________________,"[2, 2, 311]",10x10x11x1100111._______________________________________________________,10x10x11x1100111,1,-2.4603183269500732,3,5,8,0.6153846153846154,"[2, 2, 3, 103]",4,1236,False,False,4.0,1.0,0.06944444444444442,4
1246,False,10x111x1011001._________________________________________________________,"[2, 7, 89]",10x10011011111._________________________________________________________,10x10011011111,0,-1.7384740114212036,3,4,8,0.6666666666666666,"[2, 1247]",2,2494,False,False,1.0,0.5,0.06944444444444442,5
1246,False,10x111x1011001._________________________________________________________,"[2, 7, 89]",10x11x11001111._________________________________________________________,10x11x11001111,1,-2.479100227355957,3,4,8,0.6666666666666666,"[2, 3, 207]",3,1242,False,False,2.0,0.6666666666666666,0.06944444444444442,5
1250,False,10x101x101x101x101._____________________________________________________,"[2, 5, 5, 5, 5]",10x1001110001.__________________________________________________________,10x1001110001,0,-1.6922190189361572,5,5,9,0.6428571428571429,"[2, 625]",2,1250,True,False,1.0,0.5,0.18055555555555558,11
1250,False,10x101x101x101x101._____________________________________________________,"[2, 5, 5, 5, 5]",10x11x110100001.________________________________________________________,10x11x110100001,1,-2.1909449100494385,5,5,9,0.6428571428571429,"[2, 3, 417]",3,2502,False,False,2.0,0.6666666666666666,0.1527777777777778,9
1255,False,101x11111011.___________________________________________________________,"[5, 251]",10011100111.____________________________________________________________,10011100111,0,-2.2004482746124268,2,2,9,0.8181818181818182,[1255],1,1255,True,False,0.0,0.0,0.09722222222222221,6
1255,False,101x11111011.___________________________________________________________,"[5, 251]",100111001111.___________________________________________________________,100111001111,1,-2.3869242668151855,2,2,9,0.8181818181818182,[2511],1,2511,False,False,0.0,0.0,0.06944444444444442,5
